"17",1," 7:  DL2778  C7 D7 Y7 B7 M7 K7 L0  FRA 1 VIE   1110   1235   0.M80         1:25"
"17",1,"             H0 Q0                                                           "
"17",1," 8:  UA3642  C4 Y4 B4 M4 H4 Q4 V4  FRA 1 VIE   1240   1400   0.321   TR    1:20"
"17",2,"Display neutral availability on 30 January from Madrid to Lisbon."
"17",5,"AN30JANMADLIS"
"18",1," ** AMADEUS AVAILABILITY - AN **          15 WE 20JAN 0000"
"18",1," 1  IB3100  C9 Y9 L9 W9 K9 Q9 V5 /MAD I LIS   0810   0920   0/32S         1:10"
"18",1,"            T5                                                              "
"18",1," 2  TP 701  C7 Y7 M7 L7 V7        MAD   LIS   0820   0925   0*737         1:05"
"18",1," 3  TP 703  C7 Y7 M7 L7 V7        MAD   LIS   1045   1150   0*737         1:05"
"18",1," 4  IB3106  C9 Y9 L9 W9 K9 Q9 V9 /MAD I LIS   1220   1330   0/M87         1:10"
"18",1,"            T9                                                              "
"18",1," 5  TP 705  C7 Y7 M7 L7 V7        MAD   LIS   1450   1555   0*32S         1:05"
"18",1," 6  NI 809  F4 C4 Y4 H4 M4        MAD   LIS   1500   1605   0 100         1:05"
"18",1," 7  IB3102  C9 Y9 L9 W9 K9 Q9 V9 /MAD I LIS   1645   1755   0/M87         1:10"
"18",1,"            T2                                                              "
"18",1," 8  TP 709  C7 Y7 M7 L7 V7        MAD   LIS   2005   2110   0*737         1:05"
"18",2,"A departure time may be specified as follows:"
"18",2," "
"18",2,"                          AN22MARBRUNCE0800^"
"18",2," "
"18",2,"When this entry is input, AMADEUS will search for the flights departing"
"18",2,"within one hour of 0800. Input this entry now."
"18",5,"AN22MARBRUNCE0800"
"18",5,"AN22MARBRUNCE800A"
"18",5,"AN22MARBRUNCE8A"
"19",1," ** AMADEUS AVAILABILITY - AN **          69 WE 22MAR 0800"
"19",1," 1   SN 965  C9 Y9 M9 L9 K9 T9 QL  BRU   NCE 1 0945   1125   0/73S        1:40"
"19",1,"             B9                                                              "
"19",1," 2   SN 967  C9 Y9 M9 L9 K9 T9 QL  BRU   NCE 1 1430   1610   0/73S        1:40"
"19",1,"             B9                                                               "
"19",1," 3   SN 969  C9 Y9 M9 L9 K9 T9 QL  BRU   NCE 1 1920   2100   0/73S        1:40"
"19",1,"             B9                                                              "
"19",1," 4   SN9377  C9 Y9 M9 L9 K9 T9 QL  BRU   GVA   1710   1820   0/735           "
"19",1,"             BL                                                              "
"19",1,"     SR 758  C9 Z9 Y9 M9 L9 H9 K9  GVA M NCE 1 1900   1955   0.320        2:45"
"19",1,"             BR                                                              "
"19",2,"If a flight has more than 7 booking classes, the additional classes are"
"19",2,"shown on a separate line. In this display, SN 965 has 8 booking classes."
"19",2,"Connecting flights are shown in line 4. SN 9377 departs from BRU to GVA,"
"19",2,"where passengers transfer to SR 758, which proceeds to NCE."
"19",2,"<PgDn>  "
"19",4,"Press PgDn to proceed."
"19",5,"PD"
"20",2,"Let's review. What entry would be used to display neutral availability on"
"20",2,"18 June from Brussels to Madrid?"
"20",5,"AN18JUNBRUMAD"
"21",2,"What entry will display neutral availability from London Heathrow Airport"
"21",2,"to all New York City airports on 29 May? "
"21",5,"AN29MAYLHRNYC"
"22",2,"Input the entry to display neutral availability from Rome Fiumicino Airport"
"22",2,"to Paris Charles de Gaulle Airport on 16 October."
"22",5,"AN16OCTFCOCDG"
"23",2,"Input the entry to display neutral availability from all London airports to"
"23",2,"Manchester on 24 July, departing at 1400."
"23",5,"AN24JULLONMAN1400"
"23",5,"AN24JULLHRMAN2P"
"24",2,"What entry would be used to display neutral availability on 22 April from"
"24",2,"Dublin to Perth?"
"24",5,"AN22APRDUBPER"
"25",2,"You have reached the end of the lesson. Repeat this lesson until"
"25",2,"you can finish without requesting help."
"25",2,"<PgDn>"
"25",5,"PD"
"25",9,"END"
